order_no,id,orderTime,recipeOrdered
1150,851,09:30:28,10
1151,850,09:31:42,9
1152,849,03:31:28,8
1153,848,11:25:13,7
1154,847,08:14:28,6
1155,846,01:50:48,5
1156,845,18:19:50,4
1157,844,12:51:14,3
1158,843,12:49:44,2
1159,842,05:29:39,1
1160,841,20:03:43,0
1161,840,19:23:24,26
1162,839,02:14:08,25
1163,838,17:16:19,24
1164,837,20:29:38,23
1165,836,23:58:07,22
1166,835,19:16:15,21
1167,834,16:06:20,20
1168,833,09:27:27,19
1169,832,16:13:54,18
1170,831,20:11:50,17
1171,830,11:28:22,16
1172,829,18:44:26,15
1173,828,22:00:42,14
1174,827,23:39:28,13
1175,826,22:39:46,12
1176,825,09:48:05,11
1177,824,11:37:06,10
1178,823,13:58:18,9
1179,822,23:48:48,8
1180,821,04:47:08,7
1181,820,00:45:04,6
1182,819,11:00:31,5
1183,818,20:23:15,4
1184,817,08:29:16,3
1185,816,04:28:19,2
1186,815,22:44:44,1
1187,814,08:58:26,0
1188,813,13:53:30,26
1189,812,21:39:30,25
1190,811,12:39:42,24
1191,810,00:33:06,23
1192,809,17:39:49,22
1193,808,16:31:27,21
1194,807,22:30:50,20
1195,806,13:35:28,19
1196,805,07:44:27,18
1197,804,13:35:52,17
1198,803,15:52:50,16
1199,802,07:45:02,15
1200,801,16:44:28,14
1201,800,15:32:15,13
1202,799,06:27:21,12
1203,798,09:12:50,11
1204,797,03:56:58,10
1205,796,16:02:44,9
1206,795,16:44:04,8
1207,794,11:22:06,7
1208,793,05:53:54,6
1209,792,05:02:06,5
1210,791,06:44:36,4
1211,790,21:36:56,3
1212,789,23:52:13,2
1213,788,18:21:53,1
1214,787,15:25:43,0
1215,786,17:59:27,26
1216,785,18:51:33,25
1217,784,18:09:59,24
1218,783,14:49:37,23
1219,782,07:57:01,22
1220,781,01:38:06,21
1221,780,08:57:34,20
1222,779,16:51:45,19
1223,778,16:32:38,18
1224,777,13:49:06,17
1225,776,12:44:23,16
1226,775,07:19:56,15
1227,774,20:24:40,14
1228,773,09:19:00,13
1229,772,14:07:00,12
1230,771,14:27:39,11
1231,770,03:23:59,10
1232,769,04:11:11,9
1233,768,22:04:45,8
1234,767,08:31:49,7
1235,766,15:18:12,6
1236,765,17:10:46,5
1237,764,06:47:21,4
1238,763,17:53:04,3
1239,762,11:29:42,2
1240,761,11:15:57,1
1241,760,02:27:36,0
1242,759,15:12:43,26
1243,758,14:29:12,25
1244,757,12:12:06,24
1245,756,15:47:04,23
1246,755,06:39:16,22
1247,754,10:41:04,21
1248,753,16:55:06,20
1249,752,03:33:27,19
1250,751,02:03:17,18
1251,750,17:20:54,17
1252,749,20:30:50,16
1253,748,20:21:52,15
1254,747,20:47:02,14
1255,746,10:20:25,13
1256,745,14:03:45,12
1257,744,08:34:36,11
1258,743,01:27:34,10
1259,742,03:39:48,9
1260,741,09:48:34,8
1261,740,00:29:18,7
1262,739,07:22:24,6
1263,738,11:03:13,5
1264,737,05:23:31,4
1265,736,04:24:10,3
1266,735,10:43:49,2
1267,734,09:09:46,1
1268,733,20:53:47,0
1269,732,23:00:26,26
1270,731,07:00:02,25
1271,730,02:46:51,24
1272,729,05:32:01,23
1273,728,15:56:41,22
1274,727,23:01:54,21
1275,726,02:15:10,20
1276,725,05:18:27,19
1277,724,06:15:04,18
1278,723,18:58:25,17
1279,722,17:56:26,16
1280,721,21:39:49,15
1281,720,03:05:03,14
1282,719,19:44:26,13
1283,718,06:05:44,12
1284,717,08:06:37,11
1285,716,10:23:51,10
1286,715,19:30:04,9
1287,714,17:01:56,8
1288,713,14:32:38,7
1289,712,06:55:04,6
1290,711,13:35:14,5
1291,710,16:43:05,4
1292,709,15:59:37,3
1293,708,16:08:54,2
1294,707,08:45:56,1
1295,706,05:37:24,0
1296,705,02:49:30,26
1297,704,13:48:08,25
1298,703,22:23:14,24
1299,702,18:00:44,23
1300,701,02:22:38,22
1301,700,05:54:18,21
1302,699,04:18:30,20
1303,698,11:07:22,19
1304,697,22:35:55,18
1305,696,04:50:00,17
1306,695,08:17:16,16
1307,694,04:22:45,15
1308,693,00:37:31,14
1309,692,10:24:02,13
1310,691,21:28:37,12
1311,690,04:44:35,11
1312,689,07:08:28,10
1313,688,03:18:05,9
1314,687,18:25:21,8
1315,686,11:42:59,7
1316,685,18:33:59,6
1317,684,08:06:30,5
1318,683,09:36:31,4
1319,682,23:45:00,3
1320,681,10:24:43,2
1321,680,19:11:06,1
1322,679,05:19:15,0
1323,678,17:50:20,26
1324,677,19:08:19,25
1325,676,09:22:36,24
1326,675,23:40:50,23
1327,674,20:45:56,22
1328,673,13:30:14,21
1329,672,10:41:05,20
1330,671,23:28:02,19
1331,670,16:49:20,18
1332,669,16:31:46,17
1333,668,20:32:58,16
1334,667,17:05:18,15
1335,666,19:52:32,14
1336,665,11:19:36,13
1337,664,17:55:24,12
1338,663,13:16:34,11
1339,662,15:40:09,10
1340,661,02:19:00,9
1341,660,23:21:37,8
1342,659,13:34:15,7
1343,658,18:00:56,6
1344,657,11:10:05,5
1345,656,07:55:41,4
1346,655,07:17:21,3
1347,654,08:01:15,2
1348,653,03:51:59,1
1349,652,21:58:08,0
1350,651,17:36:02,26
1351,650,17:02:53,25
1352,649,10:18:15,24
1353,648,03:14:51,23
1354,647,17:42:45,22
1355,646,18:15:10,21
1356,645,06:12:35,20
1357,644,15:00:59,19
1358,643,22:25:51,18
1359,642,10:30:49,17
1360,641,08:19:20,16
1361,640,15:27:07,15
1362,639,00:19:49,14
1363,638,19:13:29,13
1364,637,22:16:00,12
1365,636,14:39:11,11
1366,635,23:25:58,10
1367,634,00:46:57,9
1368,633,06:59:23,8
1369,632,08:05:55,7
1370,631,05:06:34,6
1371,630,18:42:41,5
1372,629,12:50:15,4
1373,628,03:30:00,3
1374,627,06:56:05,2
1375,626,11:27:32,1
1376,625,23:03:59,0
1377,624,17:25:27,26
1378,623,11:28:50,25
1379,622,18:51:58,24
1380,621,04:37:39,23
1381,620,22:00:28,22
1382,619,19:38:31,21
1383,618,18:39:42,20
1384,617,10:54:33,19
1385,616,12:44:11,18
1386,615,06:25:47,17
1387,614,09:17:53,16
1388,613,07:20:57,15
1389,612,18:27:34,14
1390,611,19:20:07,13
1391,610,01:15:07,12
1392,609,03:46:19,11
1393,608,12:34:24,10
1394,607,21:08:53,9
1395,606,07:13:51,8
1396,605,08:15:55,7
1397,604,13:12:20,6
1398,603,07:38:24,5
1399,602,02:17:13,4
1400,601,10:38:40,3
1401,600,17:53:26,2
1402,599,20:35:46,1
1403,598,21:24:00,0
1404,597,02:10:45,26
1405,596,04:29:18,25
1406,595,12:11:56,24
1407,594,07:02:29,23
1408,593,11:43:06,22
1409,592,14:36:58,21
1410,591,03:33:58,20
1411,590,14:07:04,19
1412,589,01:51:35,18
1413,588,19:52:55,17
1414,587,19:36:21,16
1415,586,06:14:31,15
1416,585,01:07:05,14
1417,584,05:51:10,13
1418,583,06:10:37,12
1419,582,22:03:09,11
1420,581,20:27:48,10
1421,580,11:27:13,9
1422,579,20:45:15,8
1423,578,05:51:48,7
1424,577,12:39:02,6
1425,576,04:25:37,5
1426,575,00:20:45,4
1427,574,18:29:33,3
1428,573,09:33:55,2
1429,572,10:19:57,1
1430,571,08:01:55,0
1431,570,04:17:23,26
1432,569,17:50:34,25
1433,568,05:08:47,24
1434,567,08:37:35,23
1435,566,02:08:14,22
1436,565,04:39:47,21
1437,564,06:56:30,20
1438,563,22:03:09,19
1439,562,04:04:25,18
1440,561,14:32:49,17
1441,560,18:44:08,16
1442,559,22:18:17,15
1443,558,23:07:26,14
1444,557,04:33:11,13
1445,556,17:33:53,12
1446,555,04:44:26,11
1447,554,16:54:08,10
1448,553,17:28:37,9
1449,552,07:12:24,8
1450,551,22:01:28,7
1451,550,03:57:26,6
1452,549,19:29:25,5
1453,548,08:22:17,4
1454,547,01:57:48,3
1455,546,02:59:33,2
1456,545,23:56:24,1
1457,544,13:03:13,0
1458,543,16:22:33,26
1459,542,14:00:50,25
1460,541,17:39:04,24
1461,540,15:07:57,23
1462,539,22:03:42,22
1463,538,12:17:08,21
1464,537,23:10:24,20
1465,536,01:04:05,19
1466,535,13:33:31,18
1467,534,11:49:05,17
1468,533,12:44:16,16
1469,532,18:01:17,15
1470,531,17:42:29,14
1471,530,17:58:12,13
1472,529,19:10:42,12
1473,528,20:56:43,11
1474,527,14:32:37,10
1475,526,04:31:28,9
1476,525,10:21:25,8
1477,524,08:41:19,7
1478,523,12:41:34,6
1479,522,05:20:01,5
1480,521,09:18:12,4
1481,520,18:24:18,3
1482,519,22:26:53,2
1483,518,11:43:59,1
1484,517,08:11:26,0
1485,516,20:36:35,26
1486,515,14:29:51,25
1487,514,09:25:12,24
1488,513,04:00:14,23
1489,512,05:18:34,22
1490,511,06:00:20,21
1491,510,21:05:50,20
1492,509,05:43:58,19
1493,508,16:26:39,18
1494,507,09:06:43,17
1495,506,09:30:34,16
1496,505,04:53:22,15
1497,504,13:24:41,14
1498,503,19:48:17,13
1499,502,08:31:27,12
1500,501,06:54:58,11
1501,500,10:09:53,10
1502,499,13:57:32,9
1503,498,12:00:34,8
1504,497,01:33:22,7
1505,496,09:13:35,6
1506,495,21:48:37,5
1507,494,08:59:47,4
1508,493,18:11:54,3
1509,492,08:12:18,2
1510,491,03:12:22,1
1511,490,02:02:21,0
1512,489,02:14:36,26
1513,488,14:57:55,25
1514,487,22:25:12,24
1515,486,16:09:52,23
1516,485,13:31:00,22
1517,484,20:35:17,21
1518,483,18:45:43,20
1519,482,00:59:44,19
1520,481,09:51:45,18
1521,480,22:08:51,17
1522,479,00:06:23,16
1523,478,05:00:13,15
1524,477,07:11:14,14
1525,476,15:33:14,13
1526,475,03:47:14,12
1527,474,16:34:05,11
1528,473,13:26:41,10
1529,472,04:25:29,9
1530,471,17:28:14,8
1531,470,07:12:40,7
1532,469,06:26:12,6
1533,468,06:38:03,5
1534,467,01:19:13,4
1535,466,14:50:47,3
1536,465,16:42:38,2
1537,464,10:54:43,1
1538,463,20:36:41,0
1539,462,21:32:21,26
1540,461,04:10:04,25
1541,460,00:29:12,24
1542,459,11:46:05,23
1543,458,17:33:37,22
1544,457,20:36:06,21
1545,456,01:23:30,20
1546,455,12:41:10,19
1547,454,05:27:12,18
1548,453,18:08:34,17
1549,452,21:10:01,16
1550,451,12:50:41,15
1551,450,14:30:09,14
1552,449,18:24:58,13
1553,448,14:10:45,12
1554,447,15:47:54,11
1555,446,09:38:14,10
1556,445,07:02:57,9
1557,444,22:43:29,8
1558,443,09:29:59,7
1559,442,12:20:00,6
1560,441,21:49:28,5
1561,440,19:19:44,4
1562,439,13:54:49,3
1563,438,21:18:34,2
1564,437,15:10:55,1
1565,436,18:47:02,0
1566,435,06:46:41,26
1567,434,22:36:27,25
1568,433,13:29:05,24
1569,432,13:39:16,23
1570,431,02:38:31,22
1571,430,22:42:00,21
1572,429,11:12:24,20
1573,428,08:48:21,19
1574,427,21:29:08,18
1575,426,06:39:33,17
1576,425,16:34:31,16
1577,424,22:32:10,15
1578,423,04:42:53,14
1579,422,18:00:02,13
1580,421,23:57:40,12
1581,420,06:24:19,11
1582,419,02:13:05,10
1583,418,17:56:09,9
1584,417,12:45:55,8
1585,416,03:49:12,7
1586,415,16:54:26,6
1587,414,23:04:09,5
1588,413,01:49:56,4
1589,412,19:23:25,3
1590,411,15:41:53,2
1591,410,00:59:41,1
1592,409,01:45:37,0
1593,408,03:44:28,26
1594,407,19:03:48,25
1595,406,23:59:52,24
1596,405,11:51:33,23
1597,404,15:27:25,22
1598,403,07:43:54,21
1599,402,09:56:54,20
1600,401,18:28:52,19
1601,400,06:18:13,18
1602,399,09:51:54,17
1603,398,12:33:12,16
1604,397,02:49:16,15
1605,396,22:41:27,14
1606,395,10:37:07,13
1607,394,09:56:40,12
1608,393,19:02:29,11
1609,392,21:41:37,10
1610,391,08:13:35,9
1611,390,13:47:34,8
1612,389,11:56:58,7
1613,388,01:36:01,6
1614,387,17:24:51,5
1615,386,06:58:41,4
1616,385,01:41:53,3
1617,384,15:46:59,2
1618,383,06:27:46,1
1619,382,23:53:24,0
1620,381,17:00:49,26
1621,380,02:46:59,25
1622,379,05:56:52,24
1623,378,20:37:09,23
1624,377,10:00:48,22
1625,376,07:20:10,21
1626,375,01:59:46,20
1627,374,22:04:31,19
1628,373,00:58:07,18
1629,372,21:24:26,17
1630,371,04:32:41,16
1631,370,07:36:50,15
1632,369,15:05:30,14
1633,368,22:50:13,13
1634,367,05:12:17,12
1635,366,09:04:29,11
1636,365,15:47:11,10
1637,364,14:03:20,9
1638,363,07:37:36,8
1639,362,10:50:40,7
1640,361,08:15:40,6
1641,360,23:18:06,5
1642,359,10:25:04,4
1643,358,02:14:44,3
1644,357,08:01:10,2
1645,356,14:05:48,1
1646,355,01:49:02,0
1647,354,00:59:02,26
1648,353,10:34:21,25
1649,352,01:03:01,24
1650,351,03:41:18,23
1651,350,21:24:39,22
1652,349,14:59:14,21
1653,348,11:22:57,20
1654,347,09:07:33,19
1655,346,14:31:58,18
1656,345,13:18:04,17
1657,344,06:04:48,16
1658,343,18:09:07,15
1659,342,06:30:53,14
1660,341,23:00:13,13
1661,340,21:46:58,12
1662,339,16:05:51,11
1663,338,06:12:13,10
1664,337,23:57:31,9
1665,336,19:56:50,8
1666,335,14:47:45,7
1667,334,02:04:13,6
1668,333,10:24:12,5
1669,332,18:51:12,4
1670,331,09:39:18,3
1671,330,10:21:14,2
1672,329,11:01:07,1
1673,328,20:44:55,0
1674,327,09:12:43,26
1675,326,20:37:03,25
1676,325,17:57:20,24
1677,324,00:14:01,23
1678,323,09:52:24,22
1679,322,02:39:00,21
1680,321,03:20:39,20
1681,320,10:21:12,19
1682,319,00:42:09,18
1683,318,16:32:30,17
1684,317,22:02:32,16
1685,316,09:15:31,15
1686,315,12:50:55,14
1687,314,03:47:51,13
1688,313,12:23:43,12
1689,312,14:27:55,11
1690,311,01:08:00,10
1691,310,05:56:55,9
1692,309,23:26:48,8
1693,308,16:23:50,7
1694,307,01:14:22,6
1695,306,03:06:29,5
1696,305,06:13:24,4
1697,304,07:27:12,3
1698,303,04:06:37,2
1699,302,14:53:00,1
1700,301,03:22:33,0
1701,300,18:51:03,26
1702,299,22:02:57,25
1703,298,11:09:56,24
1704,297,08:56:55,23
1705,296,11:32:01,22
1706,295,19:55:00,21
1707,294,00:33:46,20
1708,293,07:29:41,19
1709,292,13:18:59,18
1710,291,18:07:32,17
1711,290,11:05:11,16
1712,289,12:52:51,15
1713,288,20:40:14,14
1714,287,17:47:21,13
1715,286,10:03:16,12
1716,285,07:36:47,11
1717,284,17:35:42,10
1718,283,06:03:00,9
1719,282,02:14:28,8
1720,281,20:40:28,7
1721,280,14:07:01,6
1722,279,04:22:24,5
1723,278,15:33:06,4
1724,277,11:09:09,3
1725,276,14:05:32,2
1726,275,08:46:59,1
1727,274,18:31:24,0
1728,273,16:37:18,26
1729,272,10:28:20,25
1730,271,01:15:48,24
1731,270,09:26:57,23
1732,269,20:40:59,22
1733,268,23:50:21,21
1734,267,15:13:56,20
1735,266,09:49:04,19
1736,265,14:14:17,18
1737,264,09:49:20,17
1738,263,13:11:55,16
1739,262,19:47:12,15
1740,261,16:27:44,14
1741,260,02:08:32,13
1742,259,19:04:33,12
1743,258,21:30:10,11
1744,257,03:41:48,10
1745,256,07:08:38,9
1746,255,01:12:38,8
1747,254,16:36:32,7
1748,253,14:03:08,6
1749,252,07:29:17,5
1750,251,18:44:56,4
1751,250,03:23:43,3
1752,249,10:34:14,2
1753,248,12:53:28,1
1754,247,19:26:51,0
1755,246,10:54:27,26
1756,245,20:48:38,25
1757,244,00:36:41,24
1758,243,08:29:00,23
1759,242,23:15:44,22
1760,241,09:34:02,21
1761,240,08:01:11,20
1762,239,18:37:47,19
1763,238,21:46:53,18
1764,237,20:12:28,17
1765,236,14:25:06,16
1766,235,12:30:13,15
1767,234,16:07:55,14
1768,233,20:50:21,13
1769,232,06:17:06,12
1770,231,03:03:16,11
1771,230,00:50:47,10
1772,229,09:07:05,9
1773,228,02:48:57,8
1774,227,22:15:59,7
1775,226,13:35:43,6
1776,225,00:45:52,5
1777,224,15:14:33,4
1778,223,19:16:49,3
1779,222,00:11:03,2
1780,221,00:18:40,1
1781,220,21:41:29,0
1782,219,04:26:14,26
1783,218,07:51:27,25
1784,217,20:21:06,24
1785,216,19:21:44,23
1786,215,22:58:32,22
1787,214,18:01:42,21
1788,213,13:08:55,20
1789,212,18:55:55,19
1790,211,00:00:30,18
1791,210,03:04:58,17
1792,209,02:54:09,16
1793,208,19:48:42,15
1794,207,06:43:02,14
1795,206,11:56:18,13
1796,205,19:34:15,12
1797,204,14:51:23,11
1798,203,13:33:18,10
1799,202,10:15:07,9
1800,201,09:17:59,8
1801,200,16:39:12,7
1802,199,10:42:46,6
1803,198,13:12:43,5
1804,197,19:20:42,4
1805,196,12:30:29,3
1806,195,00:58:54,2
1807,194,16:02:17,1
1808,193,15:45:00,0
1809,192,11:55:35,26
1810,191,18:57:16,25
1811,190,04:56:29,24
1812,189,19:23:30,23
1813,188,15:09:10,22
1814,187,18:10:45,21
1815,186,23:26:34,20
1816,185,05:26:03,19
1817,184,11:27:56,18
1818,183,05:38:10,17
1819,182,18:58:26,16
1820,181,05:49:35,15
1821,180,08:46:35,14
1822,179,23:57:41,13
1823,178,19:15:28,12
1824,177,01:38:55,11
1825,176,15:10:29,10
1826,175,18:12:24,9
1827,174,21:57:53,8
1828,173,00:12:09,7
1829,172,17:34:18,6
1830,171,21:45:14,5
1831,170,22:31:02,4
1832,169,14:47:02,3
1833,168,13:17:37,2
1834,167,16:17:47,1
1835,166,18:47:38,0
1836,165,17:16:11,26
1837,164,13:06:52,25
1838,163,01:47:07,24
1839,162,12:52:34,23
1840,161,04:34:49,22
1841,160,06:05:33,21
1842,159,18:58:36,20
1843,158,09:01:13,19
1844,157,12:39:57,18
1845,156,18:51:10,17
1846,155,03:07:25,16
1847,154,12:36:09,15
1848,153,08:11:31,14
1849,152,04:53:02,13
1850,151,03:31:42,12
1851,150,14:53:49,11
1852,149,03:59:48,10
1853,148,00:56:05,9
1854,147,10:54:37,8
1855,146,03:44:28,7
1856,145,08:57:46,6
1857,144,11:39:55,5
1858,143,21:28:38,4
1859,142,12:32:55,3
1860,141,13:18:21,2
1861,140,15:43:44,1
1862,139,16:46:23,0
1863,138,23:51:43,26
1864,137,18:00:38,25
1865,136,13:41:36,24
1866,135,01:48:14,23
1867,134,06:57:36,22
1868,133,10:28:00,21
1869,132,12:35:20,20
1870,131,17:58:57,19
1871,130,04:13:26,18
1872,129,00:04:53,17
1873,128,09:34:47,16
1874,127,14:40:20,15
1875,126,07:37:30,14
1876,125,05:26:52,13
1877,124,13:09:50,12
1878,123,15:51:25,11
1879,122,13:28:48,10
1880,121,23:16:44,9
1881,120,00:02:37,8
1882,119,12:39:01,7
1883,118,10:01:37,6
1884,117,11:50:15,5
1885,116,09:06:52,4
1886,115,05:31:28,3
1887,114,01:49:25,2
1888,113,23:17:57,1
1889,112,13:32:14,0
1890,111,01:45:03,26
1891,110,03:10:54,25
1892,109,00:55:39,24
1893,108,22:51:37,23
1894,107,09:25:43,22
1895,106,01:26:41,21
1896,105,22:21:26,20
1897,104,23:47:54,19
1898,103,09:57:57,18
1899,102,07:22:18,17
1900,101,11:06:05,16
1901,100,08:24:52,15
1902,99,16:11:52,14
1903,98,17:42:00,13
1904,97,01:26:54,12
1905,96,16:59:39,11
1906,95,05:36:05,10
1907,94,02:59:01,9
1908,93,08:08:55,8
1909,92,12:19:04,7
1910,91,14:57:41,6
1911,90,23:17:55,5
1912,89,01:44:35,4
1913,88,12:42:52,3
1914,87,22:56:29,2
1915,86,20:44:10,1
1916,85,18:31:58,0
1917,84,21:06:04,26
1918,83,13:30:54,25
1919,82,08:25:51,24
1920,81,09:04:54,23
1921,80,06:18:26,22
1922,79,11:07:36,21
1923,78,13:07:59,20
1924,77,20:49:27,19
1925,76,20:00:02,18
1926,75,05:08:29,17
1927,74,02:54:44,16
1928,73,18:17:10,15
1929,72,01:34:58,14
1930,71,12:26:09,13
1931,70,20:08:28,12
1932,69,22:22:54,11
1933,68,14:01:31,10
1934,67,16:44:26,9
1935,66,04:48:21,8
1936,65,19:49:11,7
1937,64,00:51:18,6
1938,63,12:56:02,5
1939,62,15:05:50,4
1940,61,21:16:36,3
1941,60,07:49:36,2
1942,59,13:33:32,1
1943,58,02:02:28,0
1944,57,10:23:36,26
1945,56,03:23:26,25
1946,55,19:25:13,24
1947,54,17:31:29,23
1948,53,03:19:48,22
1949,52,23:15:28,21
1950,51,11:44:44,20
1951,50,07:56:14,19
1952,49,03:31:21,18
1953,48,04:02:54,17
1954,47,06:17:48,16
1955,46,15:05:08,15
1956,45,14:58:58,14
1957,44,00:04:15,13
1958,43,12:42:07,12
1959,42,18:43:57,11
1960,41,10:00:42,10
1961,40,02:50:13,9
1962,39,19:49:34,8
1963,38,19:57:23,7
1964,37,02:08:20,6
1965,36,11:32:53,5
1966,35,08:58:41,4
1967,34,19:19:56,3
1968,33,23:17:33,2
1969,32,20:44:26,1
1970,31,21:31:29,0
1971,30,03:57:15,26
1972,29,19:51:05,25
1973,28,17:28:25,24
1974,27,11:13:34,23
1975,26,02:52:36,22
1976,25,22:13:43,21
1977,24,00:35:05,20
1978,23,17:15:47,19
1979,22,05:47:49,18
1980,21,18:06:53,17
1981,20,23:56:37,16
1982,19,02:40:59,15
1983,18,07:14:03,14
1984,17,03:00:37,13
1985,16,18:53:05,12
1986,15,00:22:54,11
1987,14,22:21:00,10
1988,13,02:39:39,9
1989,12,20:41:07,8
1990,11,16:00:39,7
1991,10,20:11:26,6
1992,9,12:43:31,5
1993,8,23:05:41,4
1994,7,12:33:57,3
1995,6,19:05:44,2
1996,5,06:38:21,1
1997,4,00:15:04,0
1998,3,02:02:28,26
1999,2,04:00:43,25
2000,1,22:15:02,24
2001,0,23:52:00,23
2002,-1,16:58:57,22
2003,999,21:58:55,21
2004,998,06:26:41,20
2005,997,12:34:32,19
2006,996,11:56:09,18
2007,995,05:28:20,17
2008,994,03:15:26,16
2009,993,14:21:12,15
2010,992,19:35:40,14
2011,991,04:13:59,13
2012,990,03:03:55,12
2013,989,13:30:57,11
2014,988,20:25:01,10
2015,987,05:48:20,9
2016,986,06:37:22,8
2017,985,01:42:47,7
2018,984,16:52:30,6
2019,983,15:50:39,5
2020,982,00:38:23,4
2021,981,04:29:43,3
2022,980,07:26:21,2
2023,979,22:41:12,1
2024,978,19:31:15,0
2025,977,18:59:41,26
2026,976,22:18:27,25
2027,975,04:35:40,24
2028,974,12:22:53,23
2029,973,16:48:23,22
2030,972,14:20:33,21
2031,971,06:06:13,20
2032,970,09:08:09,19
2033,969,00:59:17,18
2034,968,04:52:39,17
2035,967,08:25:47,16
2036,966,17:14:21,15
2037,965,23:51:47,14
2038,964,06:45:30,13
2039,963,07:32:47,12
2040,962,18:35:06,11
2041,961,17:41:43,10
2042,960,12:37:15,9
2043,959,05:33:15,8
2044,958,15:40:25,7
2045,957,20:39:22,6
2046,956,07:16:03,5
2047,955,15:11:52,4
2048,954,22:56:02,3
2049,953,08:42:21,2
2050,952,07:32:06,1
2051,951,20:55:26,0
2052,950,22:03:03,26
2053,949,13:15:43,25
2054,948,23:09:08,24
2055,947,07:26:16,23
2056,946,08:06:34,22
2057,945,13:47:38,21
2058,944,03:37:19,20
2059,943,12:15:15,19
2060,942,19:06:54,18
2061,941,05:50:00,17
2062,940,14:47:44,16
2063,939,06:41:49,15
2064,938,09:36:35,14
2065,937,16:43:42,13
2066,936,13:05:26,12
2067,935,12:54:39,11
2068,934,03:58:07,10
2069,933,06:48:46,9
2070,932,23:07:33,8
2071,931,00:49:50,7
2072,930,01:00:01,6
2073,929,19:50:45,5
2074,928,21:54:24,4
2075,927,05:13:09,3
2076,926,18:50:16,2
2077,925,09:05:18,1
2078,924,16:08:03,0
2079,923,20:27:58,26
2080,922,05:23:23,25
2081,921,04:37:45,24
2082,920,05:23:39,23
2083,919,07:09:25,22
2084,918,12:00:42,21
2085,917,14:15:47,20
2086,916,02:44:33,19
2087,915,07:02:54,18
2088,914,22:06:19,17
2089,913,13:59:06,16
2090,912,05:39:24,15
2091,911,02:00:02,14
2092,910,09:33:12,13
2093,909,17:26:45,12
2094,908,17:59:31,11
2095,907,22:14:55,10
2096,906,22:54:30,9
2097,905,18:39:43,8
2098,904,16:42:04,7
2099,903,08:10:49,6
2100,902,14:34:33,5
2101,901,00:06:41,4
2102,900,09:42:23,3
2103,899,10:53:25,2
2104,898,23:47:04,1
2105,897,22:28:46,0
2106,896,02:10:35,26
2107,895,03:51:44,25
2108,894,00:46:47,24
2109,893,05:48:20,23
2110,892,18:58:17,22
2111,891,03:19:01,21
2112,890,21:49:21,20
2113,889,06:36:46,19
2114,888,16:39:25,18
2115,887,20:52:46,17
2116,886,11:12:42,16
2117,885,16:32:08,15
2118,884,14:35:12,14
2119,883,16:09:33,13
2120,882,15:53:39,12
2121,881,21:12:28,11
2122,880,15:21:50,10
2123,879,18:44:52,9
2124,878,15:02:55,8
2125,877,03:57:44,7
2126,876,08:32:02,6
2127,875,08:10:07,5
2128,874,20:56:46,4
2129,873,02:54:33,3
2130,872,22:59:30,2
2131,871,01:18:07,1
2132,870,12:19:31,0
2133,869,09:46:57,26
2134,868,21:15:28,25
2135,867,13:21:43,24
2136,866,23:50:28,23
2137,865,16:29:30,22
2138,864,07:59:31,21
2139,863,19:25:45,20
2140,862,01:44:29,19
